1040	3/seg_dash_track2_1.m4s
1082	3/seg_dash_track3_1.m4s
1082	3/seg_dash_track4_1.m4s
1082	3/seg_dash_track5_1.m4s
12605	3/seg_dash_track6_1.m4s
15983	3/seg_dash_track7_1.m4s
19770	3/seg_dash_track8_1.m4s
14040	3/seg_dash_track9_1.m4s
20850	3/seg_dash_track10_1.m4s
38444	3/seg_dash_track11_1.m4s
35801	3/seg_dash_track12_1.m4s
18298	3/seg_dash_track13_1.m4s
1082	3/seg_dash_track14_1.m4s
1082	3/seg_dash_track15_1.m4s
1082	3/seg_dash_track16_1.m4s
1082	3/seg_dash_track17_1.m4s
1040	3/seg_dash_track2_2.m4s
1082	3/seg_dash_track3_2.m4s
1082	3/seg_dash_track4_2.m4s
1082	3/seg_dash_track5_2.m4s
11753	3/seg_dash_track6_2.m4s
13208	3/seg_dash_track7_2.m4s
15494	3/seg_dash_track8_2.m4s
12439	3/seg_dash_track9_2.m4s
19307	3/seg_dash_track10_2.m4s
33441	3/seg_dash_track11_2.m4s
29980	3/seg_dash_track12_2.m4s
15585	3/seg_dash_track13_2.m4s
1082	3/seg_dash_track14_2.m4s
1082	3/seg_dash_track15_2.m4s
1082	3/seg_dash_track16_2.m4s
1082	3/seg_dash_track17_2.m4s
1040	3/seg_dash_track2_3.m4s
1082	3/seg_dash_track3_3.m4s
1082	3/seg_dash_track4_3.m4s
1082	3/seg_dash_track5_3.m4s
13091	3/seg_dash_track6_3.m4s
13904	3/seg_dash_track7_3.m4s
16779	3/seg_dash_track8_3.m4s
14010	3/seg_dash_track9_3.m4s
21902	3/seg_dash_track10_3.m4s
34099	3/seg_dash_track11_3.m4s
32895	3/seg_dash_track12_3.m4s
17034	3/seg_dash_track13_3.m4s
1082	3/seg_dash_track14_3.m4s
1082	3/seg_dash_track15_3.m4s
1084	3/seg_dash_track16_3.m4s
1082	3/seg_dash_track17_3.m4s
1593	3/seg_dash_track2_4.m4s
1455	3/seg_dash_track3_4.m4s
1540	3/seg_dash_track4_4.m4s
1492	3/seg_dash_track5_4.m4s
20355	3/seg_dash_track6_4.m4s
24374	3/seg_dash_track7_4.m4s
29357	3/seg_dash_track8_4.m4s
20498	3/seg_dash_track9_4.m4s
46256	3/seg_dash_track10_4.m4s
68672	3/seg_dash_track11_4.m4s
63421	3/seg_dash_track12_4.m4s
31512	3/seg_dash_track13_4.m4s
5590	3/seg_dash_track14_4.m4s
5937	3/seg_dash_track15_4.m4s
7689	3/seg_dash_track16_4.m4s
3781	3/seg_dash_track17_4.m4s
2368	3/seg_dash_track2_5.m4s
2139	3/seg_dash_track3_5.m4s
2317	3/seg_dash_track4_5.m4s
2172	3/seg_dash_track5_5.m4s
13808	3/seg_dash_track6_5.m4s
16466	3/seg_dash_track7_5.m4s
20080	3/seg_dash_track8_5.m4s
13139	3/seg_dash_track9_5.m4s
51622	3/seg_dash_track10_5.m4s
69978	3/seg_dash_track11_5.m4s
60938	3/seg_dash_track12_5.m4s
28153	3/seg_dash_track13_5.m4s
14757	3/seg_dash_track14_5.m4s
15318	3/seg_dash_track15_5.m4s
12676	3/seg_dash_track16_5.m4s
8795	3/seg_dash_track17_5.m4s
1740	3/seg_dash_track2_6.m4s
1706	3/seg_dash_track3_6.m4s
1663	3/seg_dash_track4_6.m4s
1676	3/seg_dash_track5_6.m4s
10115	3/seg_dash_track6_6.m4s
11035	3/seg_dash_track7_6.m4s
14462	3/seg_dash_track8_6.m4s
9706	3/seg_dash_track9_6.m4s
44994	3/seg_dash_track10_6.m4s
50654	3/seg_dash_track11_6.m4s
42070	3/seg_dash_track12_6.m4s
22241	3/seg_dash_track13_6.m4s
9557	3/seg_dash_track14_6.m4s
13073	3/seg_dash_track15_6.m4s
8354	3/seg_dash_track16_6.m4s
6371	3/seg_dash_track17_6.m4s
1877	3/seg_dash_track2_7.m4s
1902	3/seg_dash_track3_7.m4s
1956	3/seg_dash_track4_7.m4s
2007	3/seg_dash_track5_7.m4s
10661	3/seg_dash_track6_7.m4s
14539	3/seg_dash_track7_7.m4s
22401	3/seg_dash_track8_7.m4s
10516	3/seg_dash_track9_7.m4s
48289	3/seg_dash_track10_7.m4s
53500	3/seg_dash_track11_7.m4s
49340	3/seg_dash_track12_7.m4s
25111	3/seg_dash_track13_7.m4s
19693	3/seg_dash_track14_7.m4s
8328	3/seg_dash_track15_7.m4s
9506	3/seg_dash_track16_7.m4s
10224	3/seg_dash_track17_7.m4s
